filename,n256000_m4000__greedy_explore
random_i0_n256000_m4000.hgr,0.4962889682938114
random_i10_n256000_m4000.hgr,0.40541534996056866
random_i11_n256000_m4000.hgr,0.5099905020606579
random_i12_n256000_m4000.hgr,0.5572657842335763
random_i13_n256000_m4000.hgr,0.7645709021510013
random_i14_n256000_m4000.hgr,0.7222030805911133
random_i15_n256000_m4000.hgr,0.7637430384475462
random_i16_n256000_m4000.hgr,0.7068043760106048
random_i17_n256000_m4000.hgr,0.6180351028096401
random_i18_n256000_m4000.hgr,0.6993913412735323
random_i19_n256000_m4000.hgr,0.6079728780907515
random_i1_n256000_m4000.hgr,0.7239479481544722
random_i20_n256000_m4000.hgr,0.7955487505824906
random_i21_n256000_m4000.hgr,0.5423999015666413
random_i22_n256000_m4000.hgr,0.6353518764963673
random_i23_n256000_m4000.hgr,0.5885641016160428
random_i24_n256000_m4000.hgr,0.6650408637790478
random_i25_n256000_m4000.hgr,0.7377718475437304
random_i26_n256000_m4000.hgr,0.6606640872172027
random_i27_n256000_m4000.hgr,0.5990217988967521
random_i28_n256000_m4000.hgr,0.5227492316368865
random_i29_n256000_m4000.hgr,0.6477467832831718
random_i2_n256000_m4000.hgr,0.5455623977419971
random_i3_n256000_m4000.hgr,0.7480083156456255
random_i4_n256000_m4000.hgr,0.5360990546916157
random_i5_n256000_m4000.hgr,0.5311371289363782
random_i6_n256000_m4000.hgr,0.5998018666814837
random_i7_n256000_m4000.hgr,0.6009133578586832
random_i8_n256000_m4000.hgr,0.5746966387227376
random_i9_n256000_m4000.hgr,0.7334629511682365
AVERAGE,0.6280056742047455
